date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-02-26 21:00:00+00:00,355.68,496.91144,429.8874,563.9355
2026-02-26 22:00:00+00:00,362.89,514.5555,447.5314,581.5795
2026-02-26 23:00:00+00:00,346.56,515.9375,448.91345,582.9615
2026-02-27 00:00:00+00:00,306.45,457.52243,390.49838,524.54645
2026-02-27 01:00:00+00:00,251.05,425.19202,358.168,492.21606
2026-02-27 02:00:00+00:00,220.92,414.92355,347.89954,481.9476
2026-02-27 03:00:00+00:00,219.67,390.0504,323.02637,457.07443
2026-02-27 04:00:00+00:00,253.12,434.4576,367.43356,501.48166
2026-02-27 05:00:00+00:00,340.86,422.53677,355.51276,489.56082
2026-02-27 06:00:00+00:00,430.21,446.08517,379.06113,513.1092
2026-02-27 07:00:00+00:00,488.38,384.28036,317.25632,451.3044
2026-02-27 08:00:00+00:00,299.53,310.23404,243.21,377.2581
2026-02-27 09:00:00+00:00,120.04001,277.98126,210.95723,345.0053
2026-02-27 10:00:00+00:00,62.67001,229.18654,162.1625,296.21057
2026-02-27 11:00:00+00:00,63.739986,199.21494,132.1909,266.23898
2026-02-27 12:00:00+00:00,54.64001,165.83476,98.81073,232.8588
2026-02-27 13:00:00+00:00,69.78,169.90854,102.88451,236.93257
2026-02-27 14:00:00+00:00,94.18001,190.85744,123.83339,257.88147
2026-02-27 15:00:00+00:00,103.46002,199.27621,132.25218,266.30026
2026-02-27 16:00:00+00:00,207.46,261.69855,194.67451,328.7226
2026-02-27 17:00:00+00:00,431.7,350.42157,283.39755,417.44562
2026-02-27 18:00:00+00:00,593.29,423.8459,356.82184,490.86993
2026-02-27 19:00:00+00:00,682.02,568.5378,501.51373,635.5618
2026-02-27 20:00:00+00:00,730.08,584.2926,517.26855,651.31665
2026-02-27 21:00:00+00:00,678.43,586.3171,519.293,653.3411
2026-02-27 22:00:00+00:00,524.43,495.4961,428.47205,562.52014
2026-02-27 23:00:00+00:00,419.11,430.34012,363.31607,497.36417
2026-02-28 00:00:00+00:00,432.35,452.1576,385.13354,519.18164
2026-02-28 01:00:00+00:00,511.66,493.85062,426.8266,560.8747
2026-02-28 02:00:00+00:00,487.87,465.81415,398.79013,532.8382
2026-02-28 03:00:00+00:00,578.11,556.6744,489.65033,623.69836
2026-02-28 04:00:00+00:00,747.07,642.389,575.3649,709.413
2026-02-28 05:00:00+00:00,839.8,672.5929,605.56885,739.61694
2026-02-28 06:00:00+00:00,792.68,703.99243,636.96844,771.0165
2026-02-28 07:00:00+00:00,721.65,669.14545,602.1214,736.1695
2026-02-28 08:00:00+00:00,401.87,500.41287,433.38885,567.43695
2026-02-28 09:00:00+00:00,184.53,359.8495,292.82547,426.87354
2026-02-28 10:00:00+00:00,189.61,342.7414,275.71735,409.7654
2026-02-28 11:00:00+00:00,211.97,346.7864,279.76236,413.81042
2026-02-28 12:00:00+00:00,270.9,361.57,294.54596,428.59402
